X,Y,Year of construction,Living area,Year of reconstruction,Land area,Evaluation,Sales price,No. of toilets and baths,Jordstykke_id,BFEnummer,Kommunekode,Ejendomsnummer,Salgsdato,Distance to coast,Sales price of the neighborhood,Distance to railroad,Distance to stream,Distance to windturbines,Distance to forest,Distance to motorway,Distance to trafficroads,Distance to lake,Energylabel,Energylabel encoded
593023.88,6142789.58,1960,145,1968,1075,1600000,2595000,4,518425,2641576,461,168450,2022,2480.225755,33946462.29,3667.535921,200.329273,4874.938819,203.8848854,6677.322425,328.9752225,110.7876934,C,5
584845.32,6137157.12,1978,126,1978,721,1450000,2410000,2,502543,2622976,461,541518,2020,4695.480163,55352238.31,1061.597536,789.0101983,5039.702959,111.9288886,1217.292816,1220.60645,374.648524,C,5
585357.67,6141380.46,1951,170,1996,588,2000000,2850000,5,525116,2617947,461,301576,2017,1777.223526,44475678.49,562.9590377,414.5089805,7815.320709,142.2440457,5219.037536,486.9954287,589.0254498,E,3
585063.93,6134595.41,1972,141,1972,933,1700000,2700000,3,501142,2622374,461,2218,2022,6976.639211,55350366.37,2765.793563,506.2788483,2781.358132,301.2743774,1075.392268,472.4124073,680.9794658,D,4
586207.28,6141862.59,1955,110,1955,1310,1650000,2150000,3,516088,2639176,461,357520,2016,1009.421025,40033081.11,1538.980646,30.35289714,8753.888521,43.07966788,5962.525401,219.3236207,57.94938654,G,1
588759.76,6141188.85,1935,150,1935,873,1550000,3200000,4,445809,5473488,461,263798,2021,1630.534557,59930708.47,666.6441352,1071.165361,8371.776804,424.0059378,6230.443321,1412.632612,207.5848858,F,2
592394.21,6140164.45,1950,159,1983,3184,1900000,3295000,4,419404,2650252,461,51715,2021,4673.271241,33266645.3,1028.116479,40.73475788,4643.279022,38.6950449,4052.36786,962.024088,405.4364821,D,4
585502.01,6134686.8,1970,184,1978,819,1900000,2700000,3,500025,2621117,461,1505,2018,6770.890958,55412991.36,2343.470804,335.8290674,2729.181179,340.8581503,916.7221162,808.1445446,563.6405794,E,3
591491.02,6141069.28,1975,178,1976,845,1450000,2100000,4,435811,5461984,461,471668,2022,3396.119909,37106944.5,1453.615903,358.1011345,5663.738243,36.11372749,5086.552187,1238.997986,329.5364556,B,6
586847.84,6146592.73,2008,188,2008,952,2850000,2912000,4,2682241,10091636,461,702029,2016,3497.387413,25777745.75,5809.902342,386.1517666,4531.768619,476.595986,10357.88326,509.4960189,543.040568,B,6
587535.71,6144337.04,1963,140,1963,675,1100000,400000,3,426522,2662588,461,107648,2021,1139.173983,29792194.59,3780.134082,182.2946619,6795.275683,81.1486236,8652.82354,504.6433342,88.05280518,None,0
592018.17,6140752.4,1975,172,1975,825,1150000,1640000,3,435910,5462058,461,478883,2018,3988.128479,38222078.36,1395.78464,290.4377915,5085.774949,78.88768152,4676.66875,1203.309139,445.2022859,D,4
582938.38,6142651.48,2018,152,2018,903,2150000,3147409,4,100099496,100089372,461,706791,2018,4327.34131,31106105.16,2438.781191,233.7540598,7551.621263,59.85510588,5110.863929,700.3639487,195.5323037,A2015,8
584178,6139483.74,1955,137,1965,522,1250000,2295000,2,436173,5463391,461,170374,2021,3445.248391,43937943.44,1017.641977,332.1877933,5643.929767,167.1707993,3008.547788,156.1371711,82.40588875,F,2
586632.89,6136979.94,1932,169,1932,594,2200000,3711000,4,490102,2610078,461,315895,2017,4307.803639,59163595.44,462.6301401,495.5612298,4331.76148,467.6806309,1615.880535,131.3181981,610.5806044,E,3
585775.55,6142234.47,1972,131,1972,1116,1300000,2385000,4,515085,2638119,461,241948,2017,1460.392603,45218464.69,1435.542686,467.5531895,8727.702479,371.1766907,6145.501565,79.64626496,507.1818169,E,3
587320.44,6146344.24,1978,180,1997,712,1700000,1800000,3,428334,2664493,461,524850,2019,3143.669713,31970078.5,5763.425515,620.6680022,4779.051792,72.32741809,10392.13081,136.5077361,82.43442545,B,6
588384.97,6132569.17,1924,204,1924,2092,1200000,1775000,2,505970,2627146,461,438598,2022,8779.759556,38944126.96,2028.650626,270.0177137,673.7382854,180.5977921,2246.065784,28.36512173,239.4528799,E,3
586454.92,6135927.65,1965,126,2020,580,1200000,1850000,5,489956,2611266,461,100643,2019,5373.893604,49938538.14,949.1612875,675.7613088,3381.30162,168.0537563,627.0791457,693.9341864,184.1583417,E,3
587833.83,6138934.62,1933,262,1933,951,4050000,4100000,3,441838,5468627,461,246346,2019,2428.278023,96112487.83,761.478494,275.87323,6158.802785,250.0008866,3860.965839,798.2547107,263.4591767,G,1
585998.39,6141952.2,1939,90,1939,612,1400000,1800000,3,515197,2639100,461,352898,2018,1212.972257,51379917,1408.229052,185.2628989,8671.225114,214.3767343,6026.061815,237.7439524,237.7200644,None,0
588922.92,6141515.09,1955,161,1955,591,1700000,2300000,5,446483,5473714,461,90109,2018,1749.416252,51410424.23,988.0785442,709.265764,8268.86484,272.7343957,6568.164542,1135.291154,204.3091824,G,1
583603.82,6142087.73,1973,186,1973,1237,2100000,3540000,4,522753,2617562,461,58264,2022,3609.464313,54357386.45,1567.378005,85.28883319,7339.621474,27.96405986,4851.308666,343.0998376,215.4780956,D,4
588366.2,6136976.22,1917,157,1917,594,1250000,2390000,4,492900,2613764,461,293158,2021,4457.304432,50528864.96,993.2453276,190.789393,4253.64207,158.8056136,2159.662201,16.08565562,412.7041439,D,4
591868.78,6136587.4,1976,169,1999,703,1950000,1036000,4,422230,2651848,461,497306,2019,6653.70898,46804447.54,1348.356586,40.94357942,4021.519924,150.6848393,927.9634658,218.2764022,76.73156977,None,0
586121.9,6136997.7,1961,174,1977,737,2150000,2665000,4,489136,2611056,461,185568,2016,4378.971679,47457122.5,890.9824663,598.6318031,4499.895867,803.3041393,1280.223384,211.3598104,655.8262176,E,3
585692.85,6136639.06,1960,122,1966,660,1350000,1150000,4,503839,2623346,461,147011,2019,4838.412521,49319845.69,1442.505628,867.4082833,4344.564735,540.5669931,751.4404091,255.3696766,245.66552,None,0
586629,6136072.41,1965,118,1974,720,1600000,1600000,4,490134,2611161,461,230318,2020,5210.681726,56049879.49,756.5560934,684.1874281,3459.556959,193.9923671,842.3950705,513.5213312,340.1291596,D,4
580227.28,6141713.72,1964,143,1973,1103,1400000,1475000,4,506038,2629650,461,168604,2017,6918.417545,39441052.76,4656.827461,104.8017588,6019.786877,69.02506923,3666.805729,524.2648739,236.8932226,E,3
585275.26,6142890.5,1963,107,1963,965,1300000,1840000,2,514321,2639288,461,217400,2018,2116.230461,42551488.18,1804.209102,347.3320524,8425.751413,265.0479438,6382.09799,152.9194435,364.6809983,D,4
595012.02,6135432.58,1965,152,1976,774,1500000,1550000,3,421247,2651333,461,453058,2018,9801.046054,39639708.86,2912.587407,159.0036655,1104.744887,129.0964635,567.4041707,695.8495108,300.4938339,E,3
580002.48,6141907.83,1973,132,1973,1132,1400000,1900000,3,506165,2630091,461,212069,2018,7157.728981,51182158.86,4908.114016,112.7100529,6209.289602,91.89473158,3857.3825,321.5922674,146.2387979,D,4
589225.4,6138663.51,1954,130,1954,533,1950000,3100000,3,439948,5466623,461,438164,2022,3335.204318,58482469.7,862.4529534,202.544996,6084.355316,67.38017081,3855.909331,460.4325025,442.9340142,F,2
587445.93,6134595.61,1973,135,1977,728,1350000,1320000,3,491818,2613257,461,461166,2017,6670.720961,35929870.39,1263.516842,508.9013902,1833.491818,173.3652756,274.6366678,122.8719051,520.0842103,F,2
592346.62,6137226.68,1921,136,2003,904,1700000,2350000,2,422618,2652588,461,413722,2020,6592.734283,48068319.55,1500.148608,702.579045,4062.134238,132.3007411,1151.832316,564.8588319,97.65474387,C,5
585285.73,6140374.69,1955,187,2018,698,1900000,3500000,2,437404,5462311,461,194273,2022,2045.926919,45812064.76,367.8113134,639.1204366,7063.605403,36.31260091,4405.691715,429.6731023,174.0978237,F,2
594616.13,6133727.63,1890,167,1890,845,1350000,1995000,2,419688,2650550,461,403581,2019,10618.42454,26525876.67,3846.937002,355.455216,857.518819,341.8522899,1866.673512,629.9123431,503.7696239,C,5
589119.48,6138356.15,1943,141,1943,440,1650000,2400000,3,440001,5466379,461,266630,2022,3518.659974,56653405.2,1179.351474,251.1630843,5760.241024,104.4142494,3547.742528,161.3844618,320.5878628,E,3
593040.9,6136699.73,2004,147,2004,861,2500000,3060000,4,2588876,9029195,461,680755,2016,7464.312303,33125378.05,2067.579039,313.3095074,3201.232615,120.7936174,686.1750419,157.5765573,272.9490548,None,0
585989.02,6142505.93,1964,104,1964,627,1250000,2150000,2,515160,2637891,461,301053,2020,1335.727583,46590983.98,1780.719466,584.4868335,8682.394446,344.9932285,6490.838061,252.1137114,708.1088324,C,5
592237.45,6137236.57,1983,130,1983,627,1750000,2325000,3,422711,2652607,461,591213,2016,6500.582043,49900414.76,1393.931114,608.4971672,4146.712039,35.30647108,1196.450672,499.4414576,177.2662867,C,5
585102.9,6141190.22,1954,82,1954,582,1500000,1775000,2,498948,2620252,461,317405,2019,2028.992042,41699807.63,258.3948614,689.8292384,7502.282052,127.7086817,4910.333382,233.3445272,478.0349762,F,2
588648.85,6142596.78,1961,100,1961,500,1150000,1395000,2,445987,5472201,461,373178,2016,638.2606801,37637618.3,2078.822913,358.2218286,8145.797555,214.0138278,7402.010257,379.82,199.2816984,F,2
578245.06,6140390.45,1770,211,1968,21207,2300000,1633000,4,513135,2632430,461,415873,2022,8928.006609,36141998.57,5146.379018,106.8299565,5006.414671,61.77391494,2050.346397,1596.560548,276.2973402,None,0
580681.71,6142181.2,1951,70,1951,775,1000000,715000,2,506539,2629817,461,335160,2018,6514.639909,34573804.76,4297.081719,310.4011988,6519.283553,345.2797916,4159.242235,119.494569,309.7127903,G,1
584810.86,6136232.38,1973,133,1973,768,1450000,2200000,3,502597,2624216,461,80995,2018,5536.018341,44808807.55,1833.567411,549.1531514,4405.509995,191.5797382,302.1800184,602.2955092,448.4945915,C,5
590731.36,6143284.25,1968,122,1968,765,1150000,2320000,2,425039,2659787,461,216978,2021,1314.213893,47693336.66,3127.869411,81.87280103,6103.252112,111.6730245,7420.751039,726.5157054,564.4979466,C,5
585352.99,6146989.39,1968,249,1978,6749,1700000,3150000,4,428718,2664757,461,491197,2021,4511.42811,29368761.09,5873.843969,144.8201671,4480.122178,118.913347,10035.98919,307.9558777,65.61261464,C,5
588728.17,6136489.78,1986,109,1986,327,1350000,2125000,3,493478,2612292,461,616208,2017,5029.525759,45932897.24,981.6409481,774.7628031,3856.199472,194.450506,1677.82527,477.8583382,133.353093,C,5
588664.15,6139752.92,1863,77,1863,111,1150000,3150000,2,432176,5456611,461,131212,2022,2149.253921,59928832.19,176.8937918,169.7168756,7043.807571,426.2305166,4940.234353,1424.126273,744.3274077,C,5
582154.38,6139023.24,1974,160,1974,5600,1450000,1700000,3,495932,2616786,461,255604,2022,5455.469323,35370997.51,1745.544012,259.2953484,3966.277089,26.2478475,1462.068724,119.48963,169.5608575,D,4
582510.24,6144245.87,2008,176,2008,1081,2400000,3275000,4,2686354,10116280,461,702259,2020,5127.577873,52504349.01,3890.873554,509.1291298,8259.829905,360.8682958,6509.234363,397.1736207,105.4580504,None,0
585250.22,6134291.14,1973,215,1988,788,2300000,2800000,5,501381,2621829,461,460380,2021,7217.043617,63076493.14,2776.486045,155.0128175,2428.968522,67.33179709,1379.757417,784.219593,339.0042408,E,3
586081.42,6137372.97,1955,112,2001,556,2050000,2725000,4,489179,2610553,461,99475,2016,4025.089813,53862132.05,756.8366009,295.6853113,4866.756668,473.6274161,1581.396469,538.1870811,397.3504803,F,2
591316.79,6140363.62,1974,130,1974,714,1400000,1300000,2,435405,5461262,461,476899,2017,3852.138294,38582284.62,741.9574568,146.7020944,5732.372438,18.7354564,4453.068717,1045.633709,413.2606018,D,4
580338.06,6142287.71,1976,165,2006,897,1650000,2560000,2,506413,2630154,461,501737,2020,6870.142422,37835417.64,4656.354839,473.3325276,6598.264299,206.9418384,4244.234616,36.63197751,395.9007155,C,5
583428.18,6132876.12,1900,118,1900,738,1300000,887500,2,521727,2606925,461,302998,2016,9164.035231,38250236.72,3933.52664,520.535688,2852.548963,276.0555904,3258.367644,573.5100531,392.6885509,E,3
587581.74,6135052.49,1968,130,1968,759,1400000,2120000,4,492108,2614134,461,253687,2021,6222.755567,45464719.88,844.8850451,33.07828264,2277.147257,39.90049004,151.8616633,152.3258488,529.0682706,D,4
590391.12,6140371.35,1977,159,2008,790,1750000,1900000,3,435551,5461143,461,502814,2019,3379.031289,43188753.25,348.7266289,118.3296614,6655.786028,14.82155634,4822.870401,120.2912631,291.4986631,D,4
585164.09,6137440.87,1979,226,1979,1063,2300000,3725000,4,503112,2625477,461,502237,2020,4294.749498,56939042.81,985.9547561,609.3056803,5300.533977,41.40715949,1497.117142,1196.782718,429.2867761,C,5
590669.09,6132097.94,1965,131,1974,832,1350000,1650000,2,423514,2654743,461,281850,2016,9820.530188,37791004.34,423.3088394,633.6215591,2121.25041,511.1773677,1057.196224,634.727108,187.2005214,D,4
582604.16,6133550.74,1977,158,1977,711,1700000,2950000,4,487413,2607255,461,503969,2020,8938.974115,55022044.19,2943.526061,259.0590396,3038.609501,141.511685,2871.563749,449.8018363,245.8388956,E,3
585505.75,6140607.69,1961,157,2004,556,1750000,2750000,4,437586,5462408,461,407110,2017,1750.602301,42238568.77,654.8362392,417.313224,7382.814294,71.65057432,4650.992752,644.4778063,201.9709576,D,4
591017.22,6133034.06,1970,119,1970,812,1400000,2025000,3,424037,2654565,461,205763,2022,9096.838382,47310590.55,256.1393049,650.4051642,2525.232673,103.6997806,1007.667955,149.7621385,560.3776942,D,4
583600.13,6141485.86,1970,163,1976,721,2000000,2240000,5,522772,2619202,461,378064,2019,3537.888676,47364536.45,1297.630379,538.8078314,6820.171147,249.3656891,4314.506658,198.1507342,528.2357206,D,4
582726.48,6141683.61,1976,120,1976,707,1300000,2100000,3,499876,2620921,461,484034,2018,4424.68232,44122892.51,2192.731961,9.572283507,6580.329065,133.2386315,4129.893072,290.347106,308.9653154,D,4
590305.35,6134072.79,1968,123,1975,735,1200000,1925000,4,504688,2625835,461,234518,2020,7856.086916,37397937.15,392.7553905,89.04495642,2923.848379,192.3821327,442.0111207,159.0156258,171.3802381,E,3
587747.66,6137819.63,1930,150,1930,680,2900000,4000000,3,441536,5469722,461,109543,2019,3494.144128,76203298.32,926.7270375,704.7951141,5042.391869,663.0534267,2875.181821,311.5602943,616.4840794,E,3
582945.53,6144548.93,1970,122,1979,656,1150000,1400000,2,495128,2616474,461,391699,2022,4809.821022,33773874.5,3907.368633,511.0830294,7768.611128,146.6960122,6917.857489,88.47747725,247.8029978,D,4
581356.5,6142344.78,1950,130,1950,1115,1100000,750000,2,499658,2620710,461,328334,2019,5866.935198,31702890.59,3696.366414,303.7318958,6784.94174,191.4489313,4407.029627,20.59058466,222.4631522,None,0
590750.74,6143330.65,1874,151,1874,585,1300000,1425000,2,425038,2659998,461,258883,2021,1286.831145,44588818.34,3178.153493,132.1540646,6057.433297,61.7389731,7460.534647,760.4865661,521.5351115,G,1
589473.5,6141208.78,1949,164,1949,581,1750000,2400000,5,447228,5474088,461,368476,2017,2208.679009,41432203.54,752.8836142,895.3203097,7671.021004,352.2409187,6008.822697,720.1803498,448.3435322,F,2
584810.74,6141498.11,1967,136,1967,848,1350000,2395000,2,524857,2618224,461,174981,2021,2332.291704,40327537.85,363.1207767,711.8592421,7540.516698,260.3637396,4974.216915,39.0188972,458.2858551,D,4
586021.27,6144012.85,1974,108,1974,736,1050000,1715000,2,515580,2638164,461,462464,2021,1832.265244,36473423.95,3105.100577,380.2417602,7185.37503,319.0133013,7729.761777,1015.45836,162.0232489,C,5
595011.65,6135462.83,1964,126,1964,776,1350000,2495000,5,421249,2651248,461,452906,2022,9782.795901,36972668.75,2884.331871,187.1811155,1134.580753,157.9347653,540.757439,722.4067919,330.0518384,C,5
580819.05,6142414.91,1978,193,2008,863,1950000,2650000,4,506933,2630421,461,542158,2020,6407.88238,41088612.17,4228.648298,212.7584623,6767.143515,533.5652277,4403.853653,83.55125587,141.0047971,C,5
589784.13,6139133.48,1953,151,1953,516,1500000,2925000,4,437932,5464717,461,434258,2019,3399.684797,45463300.99,335.4929084,464.7291221,6693.821638,183.0440763,4172.246538,368.0389502,263.3623126,D,4
582435.33,6144744.08,1900,158,2008,466,1200000,1450000,2,495263,2616366,461,40799,2020,5356.068997,29026135.19,4340.609201,425.0007685,7894.161429,201.6523159,6975.215337,12.8444922,206.7540926,C,5
594180.27,6135370.42,1949,140,1949,808,1200000,2075000,2,421035,2651096,461,411177,2022,9185.313026,34191425.98,3160.912284,315.9821762,1452.961243,99.33852475,218.5983684,252.2342496,323.7265465,C,5
585472.07,6134717.23,1971,124,1971,812,1450000,2145000,3,500047,2621092,461,235247,2018,6748.654512,54568295.55,2352.500151,378.4613494,2765.972134,378.4972435,907.9871431,767.4438366,604.398511,D,4
590533.38,6133618.53,1973,133,2020,788,1050000,2330000,2,423605,2654379,461,162126,2020,8363.789521,41970882.91,233.199815,162.7292506,2970.86896,195.1420587,873.7099778,135.2021867,286.8267202,D,4
579580.11,6142526.96,1975,158,1981,743,1550000,1650000,3,507519,2630812,461,475140,2020,7651.665112,38156559.21,5450.101525,419.5882787,6840.794854,316.7921262,4440.009418,51.04712208,453.6184655,C,5
589062.41,6138121.36,1955,146,1965,580,1650000,2995000,4,443860,5470563,461,143776,2021,3684.483596,46477476.09,1394.753136,440.7286147,5518.637293,245.1951668,3312.340122,61.62454995,416.6034994,F,2
586479,6143809.43,1972,160,1972,700,1750000,2825000,5,427374,2663830,461,420141,2020,1351.062402,50044725.63,3129.667167,232.5557692,7334.174755,91.68337931,7824.630154,604.8604661,206.4381559,C,5
584907.87,6139565.56,1951,98,1951,310,1100000,1000000,3,436853,5463259,461,313647,2022,2794.35846,44122692.97,515.2768162,915.0194692,6254.907702,189.3475383,3537.866205,90.85004623,399.1213822,D,4
580651.91,6141790.13,1973,182,1978,823,1350000,2200000,4,506564,2629920,461,886,2019,6500.564218,41281465.64,4248.168164,393.1305204,6127.267663,62.66692835,3767.041109,493.28208,185.5018989,C,5
585546.95,6142775.52,1965,129,1965,855,1250000,2900000,4,514507,2638984,461,365361,2020,1824.328046,36634971.83,1780.467912,436.7429405,8484.376303,325.9523477,6441.158378,25.61892424,475.5662441,B,6
588125.76,6138218.49,1932,119,1932,447,2450000,3850000,4,442211,5471531,461,173667,2019,3199.071123,68935751.62,1222.966693,674.7184696,5458.754493,627.818121,3348.765652,80.10981069,663.2053379,D,4
580093.65,6141600.36,1960,178,1960,779,1350000,1785000,3,506116,2629658,461,110045,2018,7045.360425,36837090.37,4775.985633,42.72801532,5902.692915,30.73015077,3550.893885,627.5595412,167.4865741,D,4
588606.04,6141959.47,1924,122,1924,680,1750000,3260000,4,445609,5474482,461,260225,2016,1272.779845,50879947.56,1447.18738,740.0341357,8573.996984,579.5159609,6815.875811,1017.320123,386.820498,D,4
586180.62,6137116.68,1956,191,1985,750,2450000,2995000,4,489500,2610821,461,321143,2019,4249.768212,50183283.59,781.4119536,542.7540453,4592.104043,733.5264132,1411.2647,270.3520329,620.6836809,E,3
586535.32,6143157.43,1931,157,1931,1168,1600000,1935000,3,427338,2663592,461,363237,2022,960.1322347,36398561.08,2630.948229,160.2494306,7979.940842,24.5768329,7291.919603,383.9641519,90.9208051,D,4
589432.42,6141505.57,1955,156,1976,566,1600000,2085000,3,446772,5474214,461,19668,2017,1922.044874,41009682.17,1032.895912,595.7822142,7768.05871,210.7339294,6283.161907,674.4660633,467.0583995,G,1
594122.51,6144013.89,1965,122,1965,715,1350000,1485000,2,519121,2641733,461,106811,2020,2380.74757,34357190.05,5246.40758,226.6480236,3258.332027,338.0470182,7690.10317,117.1171603,286.2828945,D,4
584160.61,6133255.27,1974,125,1974,773,1200000,1750000,4,522420,2606531,461,470963,2018,8536.942418,44575330.53,3984.443791,101.3084549,2336.696185,103.2544391,2607.310477,718.7968042,734.1766535,D,4
591525.57,6133470.09,1987,90,1987,296,1300000,1635000,2,424475,2654143,461,623360,2022,8943.146442,41300560.1,903.1019164,119.7409913,2106.512858,60.80476834,603.0785345,318.1283372,259.2431687,C,5
580477.94,6139043.79,1952,100,1952,940,640000,1055000,2,513700,2632628,461,256554,2020,7011.864124,23354171.23,2723.300041,763.636296,3380.413608,33.86496124,1015.595397,53.10653808,201.1685249,F,2
584913.24,6139480.27,1940,105,1940,800,1300000,2100000,4,436847,5463136,461,270999,2022,2842.659922,45051806.27,585.0978711,847.6927236,6206.797901,104.6158425,3471.263675,79.27331518,313.6631985,D,4
580114.46,6142780.46,1975,144,1978,920,1350000,1405000,4,508026,2631269,461,464513,2018,7143.260395,38418791.94,5012.593627,494.7823111,7082.976328,197.4105886,4731.162748,548.2911735,364.9430099,D,4
587229.67,6134692.1,1960,192,1977,933,1800000,3495000,4,491578,2614014,461,33482,2020,6567.52531,37012583.32,1288.158873,464.3711845,1967.631277,119.6047361,203.8791419,71.05580131,379.7405205,F,2
588621.49,6141854.32,1927,156,1927,660,1950000,1570000,4,445583,5474609,461,250807,2017,1378.210367,63336125.1,1341.040519,751.3772534,8630.000792,552.5641509,6730.923633,1111.517997,340.9850381,D,4
592746.41,6137063.36,1983,132,1983,609,1700000,2505000,3,423155,2653302,461,593011,2020,7009.86804,53594481.32,1765.094284,322.2916184,3668.320623,129.5456221,944.7763797,594.5286434,69.30458138,C,5
585124.12,6135209.22,1964,150,1973,700,1700000,1950000,3,501058,2622109,461,17665,2021,6373.764179,42597325.8,2437.282846,464.328527,3335.584687,185.7803555,458.8476079,222.0195122,528.0713517,C,5
579177.17,6142549.24,1977,136,1977,720,1350000,1860000,3,507343,2630950,461,497365,2020,8055.158592,40567378.06,5845.965277,215.2352244,6898.926333,173.958134,4353.911283,271.4463636,175.8621326,C,5
589371.77,6137331.67,1967,132,1967,685,1650000,1800000,2,434674,5460719,461,121411,2019,4521.641147,51827666.28,1102.175495,466.4643743,4856.722847,68.67102154,2527.665952,43.00903011,368.3436315,E,3
588819.96,6139026.72,1930,147,1930,340,2450000,2650000,3,443682,5467141,461,347096,2018,2799.2921,56351333.83,471.9779534,465.9325836,6351.488484,428.12118,4215.370006,854.9535208,534.5267441,E,3
583158.08,6144118.31,1936,129,1941,922,1150000,1450000,2,2661643,2615981,461,45960,2021,4469.954091,36284632.37,3427.849877,393.0623169,8029.715676,40.44184961,6569.750148,32.22085777,369.8038627,D,4
582950.03,6133691.86,2017,139,2017,579,2500000,3595000,4,100068172,100062380,461,704818,2018,8645.116782,42267451.04,2988.233575,69.7326681,3402.918014,408.4356002,2616.271789,275.8217239,146.4427851,None,0
588312.65,6144873.97,1965,117,1973,704,1050000,1495000,2,429018,2665204,461,306012,2022,1484.078356,38899310.86,4350.726621,100.7933222,6361.931692,285.7674973,9387.195282,1225.319642,336.0489061,D,4
583075.07,6130480.86,1907,146,1907,1158,1450000,900000,2,494300,2615739,461,42333,2022,11515.81926,30384553.56,5667.543332,931.7052758,3450.117866,551.1247838,5586.339786,209.5665825,84.99592755,E,3
580292.25,6142445.24,2018,165,2018,1039,2450000,3150000,4,100091813,100082852,461,706197,2020,6935.517158,38007723.98,4741.776598,412.3057454,6753.38733,249.8075269,4399.863656,198.9203359,359.8513167,None,0
592099.56,6140338.06,1977,115,1977,942,1300000,1600000,4,435868,5461854,461,510469,2019,4346.921287,37785601.62,1057.307105,203.6213429,4950.388013,40.20214631,4255.083046,1102.395444,575.5662295,None,0
583623.75,6141436.4,1967,190,1983,770,1950000,2235000,4,522743,2619181,461,378005,2017,3511.470073,49050235.53,1262.262505,592.0010013,6790.856118,273.3675842,4282.404919,231.0548531,490.5392976,D,4
585927.53,6141815.64,1927,126,1976,750,1500000,2075000,3,515330,2639119,461,353037,2020,1292.651035,44210641.1,1273.348809,179.0473806,8523.762661,139.338044,5883.165618,391.5819205,236.330501,D,4
584063.04,6128630.13,1880,208,2009,19991,1650000,825000,4,494536,9527292,461,356036,2018,12996.00125,20880907.82,7755.164274,379.8231844,2602.249809,205.2398402,6957.227897,1593.004196,29.44201106,G,1
585489.15,6137020.62,1960,145,1976,700,1500000,3000000,2,503640,2623474,461,308554,2020,4545.066856,44995026.81,1442.01648,569.7078163,4777.054093,334.6915453,1068.270118,669.3215706,457.1940562,D,4
591916.54,6143076.28,1972,139,1982,727,1300000,1730000,3,425687,2659823,461,34292,2016,1955.865801,37770101.29,3447.304459,830.8480735,5419.571847,82.24834831,6995.55068,34.16163396,322.344144,D,4
585855.76,6133483.88,1953,122,1967,770,1000000,900000,2,505885,2626907,461,201482,2019,7878.843411,34693774.12,2954.285908,452.2591975,1477.631544,490.486244,1788.279242,63.76942472,387.5905306,None,0
589020.88,6138118.7,1958,100,1958,580,1300000,1965000,2,443898,5470561,461,143725,2021,3665.159949,48028949.67,1382.97083,426.059365,5505.830551,282.0960668,3309.363087,64.10729892,394.6022131,D,4
585940.2,6141135.46,1955,137,1955,852,1950000,3650000,3,499315,2620239,461,192378,2022,1196.910263,45631641.35,1090.181264,110.9111581,8058.927236,45.428917,5207.756605,720.6133252,236.8920009,F,2
590948.27,6132957.55,1975,110,1975,741,1150000,1395000,2,424142,2654475,461,469019,2017,9137.050477,41320895.15,163.0984657,739.0790862,2573.860527,74.53002415,1055.561101,211.7516927,622.1651035,G,1
585174.64,6134926.69,1986,136,1986,575,1550000,2295000,4,500216,2621203,461,614574,2020,6627.436781,47553726.19,2512.037677,729.0492769,3051.517859,212.0349655,740.9984428,405.3189426,596.6841229,C,5
590931.91,6133261.87,1974,116,1984,720,1250000,2050000,2,424164,2653725,461,470718,2020,8854.441729,43698894.38,286.8119076,653.1031105,2637.271186,52.24023832,1144.138384,241.6166825,477.4002875,D,4
588115.98,6141881.79,1934,101,1934,424,1450000,3215000,4,444572,5472333,461,440959,2018,906.7276305,57256059.28,1374.227879,1096.848405,9003.567875,278.8339552,6527.051023,867.3822115,724.877109,E,3
586849.79,6146442.36,2007,160,2007,936,2350000,2995000,4,2682242,10091609,461,702002,2022,3353.372992,23093065.04,5669.625341,375.9939486,4681.824087,487.2958121,10229.28527,406.7477099,514.6096418,B,6
584228.81,6140866.99,1965,116,1965,680,1300000,1995000,2,436099,5463007,461,96530,2020,2928.261849,42677143.66,619.0876171,1232.227271,6683.341948,83.43137873,4121.913143,386.6239865,251.4025879,D,4
585353.87,6141437.27,1979,111,1979,550,1450000,2150000,2,525120,2617950,461,301630,2019,1785.792388,46824751.92,586.4766364,375.5585536,7854.124762,142.7620021,5260.404311,484.3987527,645.9357383,C,5
581169.85,6139216.84,1951,101,1951,2758,820000,345000,2,510428,2631970,461,256104,2018,6300.953716,28557962.72,2398.272538,398.8974516,3710.35468,80.39240426,1305.002082,162.5859584,190.2808057,None,0
591569.75,6133320.04,1988,109,1988,283,1200000,1750000,4,424801,2654119,461,623247,2017,9095.607682,40359950.52,876.7041648,79.10637366,2023.464627,145.4838771,531.8247183,356.7142124,113.4474984,C,5
588271.36,6135717.31,1955,178,1972,788,1750000,2600000,4,493095,2612813,461,93825,2022,5657.741145,50044970.43,112.8719353,771.6032497,2997.774421,174.9517562,898.5662537,122.7981259,612.3303374,E,3
593490.01,6136042.46,1998,152,1998,718,2050000,2100000,4,423104,2652869,461,644252,2018,8225.051959,32403429.97,2629.443248,1016.038875,2416.30597,281.5258481,604.302099,275.88759,112.3966588,None,0
585607.87,6135434.05,1934,173,1999,788,2100000,1900000,4,500344,2621229,461,4245,2016,6020.610194,47055785.31,1904.728952,684.7075177,3371.472952,207.7924214,216.6378924,503.8764389,738.7975118,E,3
591019.54,6140449.83,1932,118,1980,1003,1250000,1370000,3,435470,5461093,461,4008,2019,3623.871052,37756796.4,691.2379223,85.78611975,6036.123859,33.18428694,4632.743345,748.4266832,411.1265427,D,4
